書名,曲名,演唱歌手,冊別,頁別,備註
最新排行(簡譜)：最新單曲,感謝妳的陪伴,林俊吉,123,050,
最新排行(簡譜)：最新單曲,路,范瑋琪,123,052,電視劇《閣樓上的王子》片尾曲
最新排行(簡譜)：最新單曲,誘,林宥嘉,123,054,
最新排行(簡譜)：最新單曲,Wake up,倪安東,123,056,
最新排行(簡譜)：最新單曲,不難,徐佳瑩,123,058,
最新排行(簡譜)：最新單曲,可愛,蔡健雅,123,060,
最新排行(簡譜)：最新單曲,忘了,楊丞琳,123,062,
最新排行(簡譜)：最新單曲,抓狂,五月天,123,064,《XBOX360》主題曲*4頁
最新排行(簡譜)：最新單曲,房間,江美琪,123,068,
最新排行(簡譜)：最新單曲,胡鬧,吳克群,123,070,
最新排行(簡譜)：最新單曲,痛癢,林凡,123,072,
最新排行(簡譜)：最新單曲,好難得,丁噹,123,074,
最新排行(簡譜)：最新單曲,我確定,品冠,123,076,
最新排行(簡譜)：最新單曲,偶陣雨,梁靜茹,123,078,
最新排行(簡譜)：最新單曲,不怕慶祝,徐佳瑩,123,080,電影《為你流的淚》宣傳主題曲
最新排行(簡譜)：最新單曲,只怕想家,黃美珍,123,082,
最新排行(簡譜)：最新單曲,你敢不敢,徐佳瑩,123,084,
最新排行(簡譜)：最新單曲,勉強幸福,林宥嘉,123,086,
最新排行(簡譜)：最新單曲,愛不用說,羅志祥,123,088,微電影《再一次心跳》插曲
最新排行(簡譜)：最新單曲,讓我愛她,倪安東,123,090,
最新排行(簡譜)：最新單曲,Maybe的機率,大嘴巴,123,092,電視劇《翻糖花園》片頭曲
最新排行(簡譜)：最新單曲,你是愛我的,江美琪,123,094,
最新排行(簡譜)：最新單曲,我還是一樣,丁噹,123,096,
最新排行(簡譜)：最新單曲,最好的結局,八三夭樂團,123,098,電視劇《閣樓上的王子》片頭曲
最新排行(簡譜)：最新單曲,最親愛的你,范瑋琪,123,100,美國棉2012年度代言廣告曲
最新排行(簡譜)：最新單曲,愛久見人心,梁靜茹,123,102,
最新排行(簡譜)：最新單曲,噗嚨共之歌,浩角翔起,123,104,
最新排行(簡譜)：最新單曲,今天妳最漂亮,羅志祥,123,106,微電影《再一次心跳》插曲
最新排行(簡譜)：最新單曲,為你我想做更好的人,品冠,123,108,
最新排行(簡譜)：最新單曲,看雲,陳淑萍,122,008,
最新排行(簡譜)：最新單曲,桂花,孫淑媚,122,010,
最新排行(簡譜)：最新單曲,作陣飛,鄧妙華/邵大倫,122,012,電視劇《牽手》片尾曲
最新排行(簡譜)：最新單曲,夜來香,吳勇濱,122,014,
最新排行(簡譜)：最新單曲,油桐花,洪百慧/徐立鴻,122,016,
最新排行(簡譜)：最新單曲,流星雨,孫淑媚,122,018,
最新排行(簡譜)：最新單曲,美人計,林俊吉/陳淑萍,122,020,
最新排行(簡譜)：最新單曲,結束悲情,陳淑萍/莊振凱,122,022,
最新排行(簡譜)：最新單曲,溫柔名片,洪百慧,122,024,
最新排行(簡譜)：最新單曲,蕃薯仔命,王中平,122,026,電視劇《牽手》片尾曲
最新排行(簡譜)：最新單曲,情路無尾巷,蕭煌奇,122,028,
最新排行(簡譜)：最新單曲,你是我一生的歌,吳勇濱,122,030,電視劇《牽手》片頭曲
最新排行(簡譜)：最新單曲,大火,李佳薇,122,032,
最新排行(簡譜)：最新單曲,小說,阿杜/林俊傑,122,034,
最新排行(簡譜)：最新單曲,手印,溫嵐,122,036,
最新排行(簡譜)：最新單曲,火山,伍佰 & China Blue,122,038,
最新排行(簡譜)：最新單曲,途中,黃美珍,122,042,電視劇《愛上巧克力》片尾曲
最新排行(簡譜)：最新單曲,愛你,陳芳語(Kimberley),122,044,電視劇《翻糖花園》片尾曲
最新排行(簡譜)：最新單曲,燃點,胡夏,122,046,
最新排行(簡譜)：最新單曲,王見王,羅志祥,122,048,電視劇《粉愛粉愛你》插曲
最新排行(簡譜)：最新單曲,厚臉皮,陳嘉樺,122,050,
最新排行(簡譜)：最新單曲,洗衣機,五月天,122,052,
最新排行(簡譜)：最新單曲,該忘了,郭采潔,122,054,電視劇《向前走向愛走》片尾曲
最新排行(簡譜)：最新單曲,壞女孩,陳嘉樺,122,056,電影《女孩壞壞》主題曲*3頁
最新排行(簡譜)：最新單曲,2012,五月天,122,059,
最新排行(簡譜)：最新單曲,一定是他,黃小琥,122,062,
最新排行(簡譜)：最新單曲,一覺醒來,倪安東,122,064,
最新排行(簡譜)：最新單曲,三寸天堂,嚴藝丹,122,066,湖南衛視《步步驚心》片尾曲
最新排行(簡譜)：最新單曲,三個傻瓜,五月天,122,068,
最新排行(簡譜)：最新單曲,在我懷裡,方炯鑌,122,070,
最新排行(簡譜)：最新單曲,如果可能,張暄祺,122,072,
最新排行(簡譜)：最新單曲,第二人生,五月天,122,074,
最新排行(簡譜)：最新單曲,無路可退,A-Lin,122,076,
最新排行(簡譜)：最新單曲,傷心童話,胡夏,122,078,
最新排行(簡譜)：最新單曲,該放手了,黃小琥,122,080,
最新排行(簡譜)：最新單曲,對愛期待,黃小琥,122,082,
最新排行(簡譜)：最新單曲,擦心而過,陳浩民,122,084,電視劇《朱蒙、擁抱太陽的月亮》片尾曲
最新排行(簡譜)：最新單曲,大大的擁抱,A-Lin,122,086,電視劇《絕配冤家》片頭曲
最新排行(簡譜)：最新單曲,不是你的錯,丁噹,122,088,電視劇《真的漢子》片尾曲
最新排行(簡譜)：最新單曲,失敗的分手,倪安東,122,090,
最新排行(簡譜)：最新單曲,未拆的禮物,品冠,122,092,
最新排行(簡譜)：最新單曲,忍不住原諒,溫嵐,122,094,
最新排行(簡譜)：最新單曲,馬戲團公約,棉花糖,122,096,
最新排行(簡譜)：最新單曲,感動就不遠,范瑋琪,122,098,
最新排行(簡譜)：最新單曲,愈愛愈明白,黃小琥,122,100,
最新排行(簡譜)：最新單曲,療傷燒肉粽,周杰倫,122,102,
最新排行(簡譜)：最新單曲,一個人不可能,丁噹,122,104,電視劇《真愛找麻煩》插曲
最新排行(簡譜)：最新單曲,不具名的悲傷,羅志祥,122,106,
最新排行(簡譜)：最新單曲,假裝我們沒愛過,汪東城,122,108,電視劇《絕對達令》片尾曲
最新排行(簡譜)：最新單曲,何苦,甲子慧,121,010,
最新排行(簡譜)：最新單曲,牡丹,甲子慧,121,012,
最新排行(簡譜)：最新單曲,陣頭,柯有倫,121,014,電影《陣頭》主題曲
最新排行(簡譜)：最新單曲,擔心,謝金燕,121,016,
最新排行(簡譜)：最新單曲,出運啦,蕭煌奇,121,018,
最新排行(簡譜)：最新單曲,溫溫的,江蕙,121,022,《金門高粱酒》廣告曲
最新排行(簡譜)：最新單曲,心肝寶貝,鳳飛飛,121,024,
最新排行(簡譜)：最新單曲,我要幸福,謝金燕,121,026,
最新排行(簡譜)：最新單曲,思念會驚,蕭煌奇,121,028,
最新排行(簡譜)：最新單曲,相思海岸,蕭煌奇,121,030,
最新排行(簡譜)：最新單曲,牽阮的手,蔡幸娟,121,032,
最新排行(簡譜)：最新單曲,愛你的人,蕭煌奇,121,034,
最新排行(簡譜)：最新單曲,台北冷清清,林久登,121,036,
最新排行(簡譜)：最新單曲,美麗的情歌,蕭煌奇/曾寶儀,121,038,
最新排行(簡譜)：最新單曲,玩具,梁一貞,121,040,
最新排行(簡譜)：最新單曲,歪腰,五月天,121,042,
最新排行(簡譜)：最新單曲,乾杯,五月天,121,045,
最新排行(簡譜)：最新單曲,倉頡,五月天,121,048,
最新排行(簡譜)：最新單曲,逆風,蕭煌奇,121,050,
最新排行(簡譜)：最新單曲,逞強,蕭亞軒,121,052,
最新排行(簡譜)：最新單曲,傻子,林宥嘉,121,054,電影《 愛 Love》主題曲
最新排行(簡譜)：最新單曲,對摺,任賢齊,121,056,電影《傾城之淚》主題曲
最新排行(簡譜)：最新單曲,Love U U,林俊傑,121,058,
最新排行(簡譜)：最新單曲,不快樂,曾靜玟,121,060,電視劇《守護老闆》片尾曲
最新排行(簡譜)：最新單曲,我很忙,A-Lin,121,062,
最新排行(簡譜)：最新單曲,前男友,曾靜玟,121,064,
最新排行(簡譜)：最新單曲,指揮家,任賢齊,121,066,電視劇《真愛找麻煩》片頭曲
最新排行(簡譜)：最新單曲,學不會,林俊傑,121,068,
最新排行(簡譜)：最新單曲,驚嘆號,周杰倫,121,070,
最新排行(簡譜)：最新單曲,人生如夢,巫啟賢,121,072,
最新排行(簡譜)：最新單曲,再愛一遍,陳勢安,121,074,電視劇《城市戀人》片尾曲
最新排行(簡譜)：最新單曲,逆風飛翔,蕭煌奇,121,076,
最新排行(簡譜)：最新單曲,愛不離手,蕭亞軒,121,078,
最新排行(簡譜)：最新單曲,諾亞方舟,五月天,121,080,
最新排行(簡譜)：最新單曲,世界未末日,周杰倫,121,082,
最新排行(簡譜)：最新單曲,想要跟你飛,鳳飛飛,121,084,
最新排行(簡譜)：最新單曲,請比我愛她,柯震東,121,086,
最新排行(簡譜)：最新單曲,踮起腳尖愛,洪佩瑜,121,088,電視劇《我可能不會愛上妳》插曲
最新排行(簡譜)：最新單曲,不存在的情人,林俊傑,121,090,
最新排行(簡譜)：最新單曲,你在煩惱什麼,蘇打綠,121,092,
最新排行(簡譜)：最新單曲,我不會喜歡你,陳柏霖,121,094,電視劇《我可能不會愛上妳》插曲
最新排行(簡譜)：最新單曲,我們會更好的,A-Lin,121,096,電視劇《愛，相隨》片頭曲
最新排行(簡譜)：最新單曲,愛我的每個人,Selina,121,098,
最新排行(簡譜)：最新單曲,父親你是安靜的,江美琪,121,100,電視劇《搭錯車》主題曲
最新排行(簡譜)：最新單曲,你被寫在我的歌裡,蘇打綠,121,102,
最新排行(簡譜)：最新單曲,我不願讓你一個人,五月天,121,106,電視劇《真愛找麻煩》片尾曲
最新排行(簡譜)：最新單曲,那些你很冒險的夢,林俊傑,121,108,
最新排行(簡譜)：最新單曲,名份,甲子慧,120,010,電視劇《天下父母心》片頭曲
最新排行(簡譜)：最新單曲,毒藥,蕭玉芬,120,012,
最新排行(簡譜)：最新單曲,愛阮,甲子慧,120,014,三立八點檔《家和萬事興》片頭曲
最新排行(簡譜)：最新單曲,月彎彎,謝金燕,120,016,三立電視劇《家和萬事興》《台灣龍捲風》片尾曲
最新排行(簡譜)：最新單曲,感謝您,江惠儀,120,018,
最新排行(簡譜)：最新單曲,甲天借膽,楊哲,120,020,
最新排行(簡譜)：最新單曲,紅葉天星,楊哲/江惠儀,120,022,
最新排行(簡譜)：最新單曲,送阮的衫,許富凱,120,024,
最新排行(簡譜)：最新單曲,魚翅燕窩,白雲,120,026,
最新排行(簡譜)：最新單曲,一條內酷帶,豬哥亮/周三珊,120,028,
最新排行(簡譜)：最新單曲,不能沒有你,秀蘭瑪雅/陳冠霖,120,030,
最新排行(簡譜)：最新單曲,住在阮心肝,許富凱,120,032,
最新排行(簡譜)：最新單曲,最愛你的人,許富凱,120,034,
最新排行(簡譜)：最新單曲,Mine Mine,周杰倫,120,036,
最新排行(簡譜)：最新單曲,OAOA,五月天,120,038,
最新排行(簡譜)：最新單曲,心.洞,陳勢安,120,040,韓劇《真心給我一滴淚》/《同伊》片尾曲
最新排行(簡譜)：最新單曲,底細,楊宗緯,120,042,
最新排行(簡譜)：最新單曲,星空,五月天,120,044,電影《星空》主題曲
最新排行(簡譜)：最新單曲,唐韻,林宗興,120,046,
最新排行(簡譜)：最新單曲,翅膀,林依晨,120,048,電視劇《我可能不會愛你》片尾曲
最新排行(簡譜)：最新單曲,茶湯,郁可唯,120,050,華視《溫柔的慈悲》片頭曲
最新排行(簡譜)：最新單曲,煎熬,李佳薇,120,052,
最新排行(簡譜)：最新單曲,懷珠,楊宗緯,120,054,
最新排行(簡譜)：最新單曲,公主病,周杰倫,120,056,
最新排行(簡譜)：最新單曲,皮影戲,周杰倫,120,058,
最新排行(簡譜)：最新單曲,你好嗎,周杰倫,120,060,
最新排行(簡譜)：最新單曲,男人壞,李翊君,120,062,
最新排行(簡譜)：最新單曲,缺陷美,楊丞琳,120,064,
最新排行(簡譜)：最新單曲,傷不起,郁可唯,120,066,電視劇《小資女孩向前衝》插曲
最新排行(簡譜)：最新單曲,說不哭,潘嘉麗,120,068,
最新排行(簡譜)：最新單曲,還是會,韋禮安,120,070,電視劇《我可能不會愛上你》片頭曲
最新排行(簡譜)：最新單曲,I服了U,蔡黃汝,120,072,
最新排行(簡譜)：最新單曲,不要不要,卓文萱,120,074,電視劇《小資女孩向前衝》片頭曲
最新排行(簡譜)：最新單曲,不愛別的,蔡日軒,120,076,韓劇《我的公主》片尾曲
最新排行(簡譜)：最新單曲,水手怕水,周杰倫,120,078,
最新排行(簡譜)：最新單曲,你不是說,那英,120,080,
最新排行(簡譜)：最新單曲,依然愛你,王力宏,120,082,
最新排行(簡譜)：最新單曲,怎麼會哭,張棟樑,120,084,韓劇《甜蜜謊言》片尾曲
最新排行(簡譜)：最新單曲,被遺忘的,楊宗緯,120,086,
最新排行(簡譜)：最新單曲,喜歡寂寞,蘇打綠,120,088,
最新排行(簡譜)：最新單曲,勢在必行,陳勢安/畢書盡(Bii),120,090,建國百年大戲《勇士們》主題曲
最新排行(簡譜)：最新單曲,微加幸福,郁可唯,120,092,電視劇《小資女孩向前衝》片尾曲
最新排行(簡譜)：最新單曲,不習慣喊痛,陳勢安,120,094,建國百年大戲《勇士們》片尾曲/韓劇《真心給我一滴淚》片尾曲
最新排行(簡譜)：最新單曲,別再驚動愛情,張棟樑,120,096,
最新排行(簡譜)：最新單曲,那不是雪中紅,JPM,120,098,
最新排行(簡譜)：最新單曲,魔鬼中的天使,田馥甄,120,100,
最新排行(簡譜)：最新單曲,好朋友只是朋友,郁可唯,120,102,電視劇《小資女孩向前衝》插曲
最新排行(簡譜)：最新單曲,情歌變得不好聽,井柏然,120,104,
最新排行(簡譜)：最新單曲,不愛了也是一種愛,周蕙,120,106,八大韓劇《相信愛》片尾曲
最新排行(簡譜)：最新單曲,請你給我好一點的情敵,田馥甄,120,108,
最新排行(簡譜)：最新單曲,帆,許富凱/曹雅雯,119,010,
最新排行(簡譜)：最新單曲,伴,黃妃,119,012,
最新排行(簡譜)：最新單曲,紀念品,曾心梅,119,014,
最新排行(簡譜)：最新單曲,做你去,曾心梅,119,016,
最新排行(簡譜)：最新單曲,點仔膠,曾心梅/林俊吉,119,018,
最新排行(簡譜)：最新單曲,風箏無眼,戴梅君/林俊吉,119,020,
最新排行(簡譜)：最新單曲,港邊男兒,盧廣仲,119,022,
最新排行(簡譜)：最新單曲,傷心車站,陳冠霖,119,024,
最新排行(簡譜)：最新單曲,永遠等置遐,許富凱,119,026,民視《父與子》插曲
最新排行(簡譜)：最新單曲,阿母的青春,許富凱,119,028,
最新排行(簡譜)：最新單曲,愛見好就收,許富凱,119,030,
最新排行(簡譜)：最新單曲,舊情又綿綿,吳淑敏,119,032,
最新排行(簡譜)：最新單曲,靈魂的侶伴,曾心梅/莊振凱,119,034,
最新排行(簡譜)：最新單曲,桃花開搖搖擺擺,信,119,036,
最新排行(簡譜)：最新單曲,男人的一半是女人,李翊君,119,038,三立電視劇《家和萬事興/台灣龍捲風》片頭曲
最新排行(簡譜)：最新單曲,原來你不識愛過我,詹雅雯,119,040,
最新排行(簡譜)：最新單曲,I Need You,艾怡良,119,042,
最新排行(簡譜)：最新單曲,My Love,田馥甄,119,044,
最新排行(簡譜)：最新單曲,仰望,楊丞琳,119,046,
最新排行(簡譜)：最新單曲,離開,郭靜,119,048,
最新排行(簡譜)：最新單曲,木頭人,陳冠霖,119,050,
最新排行(簡譜)：最新單曲,那些年,胡夏,119,052,電影《那些年，我們一起追的女孩》主題曲
最新排行(簡譜)：最新單曲,孩子氣,陳妍希,119,054,電影《那些年，我們一起追的女孩》插曲
最新排行(簡譜)：最新單曲,超自然,井柏然,119,056,
最新排行(簡譜)：最新單曲,愛沒錯,廖語晴,119,058,
最新排行(簡譜)：最新單曲,慢靈魂,盧廣仲,119,060,
最新排行(簡譜)：最新單曲,複製人,蕭敬騰,119,062,
最新排行(簡譜)：最新單曲,我們都傻,楊丞琳,119,064,電視劇《醉後決定愛上你》插曲
最新排行(簡譜)：最新單曲,放了自己,魔幻力量,119,066,電視劇《醉後決定愛上你》插曲
最新排行(簡譜)：最新單曲,海枯石爛,Olivia,119,068,電影《真愛挑日子》中文主題曲
最新排行(簡譜)：最新單曲,無可救愛,安心亞,119,070,電腦遊戲《暗黑世界》主題曲
最新排行(簡譜)：最新單曲,人兒何處歸,安心亞,119,072,電視劇《新還珠格格》插曲
最新排行(簡譜)：最新單曲,下一頁的我,王心凌,119,074,電視劇《美樂加油》插曲
最新排行(簡譜)：最新單曲,好想對你說,蕭敬騰,119,076,電影《殺手歐陽盆栽》主題曲
最新排行(簡譜)：最新單曲,陪我到以後,王心凌/羅志祥,119,078,
最新排行(簡譜)：最新單曲,最深的思念,小百合,119,080,
最新排行(簡譜)：最新單曲,愛有路可退,F.I.R.,119,082,
最新排行(簡譜)：最新單曲,還是要幸福,田馥甄,119,084,
最新排行(簡譜)：最新單曲,戀愛症候群,黃舒駿,119,086,電影《那些年，我們一起追的女孩》插曲
最新排行(簡譜)：最新單曲,戀愛應援團,安心亞,119,090,
最新排行(簡譜)：最新單曲,人海中遇見你,林育群,119,092,電影《那些年，我們一起追的女孩》插曲
最新排行(簡譜)：最新單曲,不按牌裡出牌,魔幻力量,119,094,偶像劇《醉後決定愛上你》片頭曲
最新排行(簡譜)：最新單曲,你和我的時光,張惠妹,119,098,
最新排行(簡譜)：最新單曲,我可以很勇敢,安心亞,119,100,
最新排行(簡譜)：最新單曲,沒有你怎麼辦,嚴爵,119,102,中天電視劇《戀戀阿里山》主題曲
最新排行(簡譜)：最新單曲,寂寞的咖啡因,柯震東,119,104,電影《那些年，我們一起追的女孩》插曲
最新排行(簡譜)：最新單曲,怎麼說我不愛你,蕭敬騰,119,106,
最新排行(簡譜)：最新單曲,陪著我的時候想著她,郭靜,119,108,
最新排行(簡譜)：最新單曲,出運,陳雷,118,010,
最新排行(簡譜)：最新單曲,約定,陳雷/甲子慧,118,012,
最新排行(簡譜)：最新單曲,三月雪,洪榮宏/黃妃,118,014,
最新排行(簡譜)：最新單曲,重逢酒,陳雷/甲子慧,118,016,
最新排行(簡譜)：最新單曲,問籤詩,戴梅君,118,018,
最新排行(簡譜)：最新單曲,傷心手指,王識賢/孫淑媚,118,020,
最新排行(簡譜)：最新單曲,今夜擱再想你,費玉清,118,022,
最新排行(簡譜)：最新單曲,恨你愛我愛一半,董育君,118,024,
最新排行(簡譜)：最新單曲,我用一生甲妳搏幸福,洪榮宏,118,026,
最新排行(簡譜)：最新單曲,Is this all,吳建豪,118,028,電視劇《拜金女王》片頭曲
最新排行(簡譜)：最新單曲,你,蕭敬騰,118,030,
最新排行(簡譜)：最新單曲,不哭,王心凌,118,032,電視劇《美樂加油》片頭曲
最新排行(簡譜)：最新單曲,他們,張惠妹,118,034,
最新排行(簡譜)：最新單曲,唸你,劉子千,118,036,
最新排行(簡譜)：最新單曲,晚安,林宥嘉,118,038,
最新排行(簡譜)：最新單曲,軟弱,Dream Girls,118,040,
最新排行(簡譜)：最新單曲,手牽手,米兒絲,118,042,
最新排行(簡譜)：最新單曲,未填詞,鄧福如,118,044,
最新排行(簡譜)：最新單曲,自然醒,林宥嘉,118,046,
最新排行(簡譜)：最新單曲,狂想曲,蕭敬騰,118,048,
最新排行(簡譜)：最新單曲,柳樹下,謝和弦(A.CHORD)/徐佳瑩,118,052,
最新排行(簡譜)：最新單曲,麥烝瑋,周杰倫,118,054,
最新排行(簡譜)：最新單曲,愛太空,王心凌,118,056,八大韓劇《麵包王金卓求》片頭曲
最新排行(簡譜)：最新單曲,愛喔愛,廖語晴,118,058,
最新排行(簡譜)：最新單曲,聲聲慢,鄧福如,118,060,
最新排行(簡譜)：最新單曲,聽你說,郁可唯/林凡,118,062,
最新排行(簡譜)：最新單曲,末日快樂,倪安東,118,064,
最新排行(簡譜)：最新單曲,好的事情,嚴爵,118,068,偶像劇《醉後決定愛上你》片尾曲
最新排行(簡譜)：最新單曲,那個男人,楊宗緯,118,070,韓劇《祕密花園》中文主題曲
最新排行(簡譜)：最新單曲,淚光閃爍,F.I.R.,118,072,
最新排行(簡譜)：最新單曲,超級偶像,吳海文,118,074,
最新排行(簡譜)：最新單曲,傷日快樂,張韶涵,118,076,中視偶像劇《幸福最晴天》片尾曲
最新排行(簡譜)：最新單曲,還是朋友,梁文音,118,078,
最新排行(簡譜)：最新單曲,黏黏黏黏,王心凌,118,080,電視劇《美樂加油》片尾曲
最新排行(簡譜)：最新單曲,讓愛重生,F.I.R.,118,082,
最新排行(簡譜)：最新單曲,一點點喜歡,鄧福如,118,084,電視劇《家有四千金》片頭曲
最新排行(簡譜)：最新單曲,只能想念你,蕭敬騰,118,086,
最新排行(簡譜)：最新單曲,大約在冬季,齊秦,157,104,
最新排行(簡譜)：最新單曲,五十年以後,海來阿木,157,106,
最新排行(簡譜)：最新單曲,愛情單行道,洪維謙,157,108,
最新排行(簡譜)：最新單曲,所以我停下來,那我懂你意思了,157,110,
最新排行(簡譜)：最新單曲,親愛的無情孫小美,茄子蛋,157,113,
最新排行(簡譜)：最新單曲,校園西遊,CP Boys,156,002,
最新排行(簡譜)：最新單曲,抱緊眼前人,梅艷芳,156,004,電視劇《大鬧廣昌隆》主題曲
最新排行(簡譜)：最新單曲,倫敦的愛情,藍又時,156,006,
最新排行(簡譜)：最新單曲,走不出的回憶,任然,156,008,
最新排行(簡譜)：最新單曲,下輩子不一定還能遇見你,陳雅森,156,010,
最新排行(簡譜)：最新單曲,如願,王菲,156,012,電影《我和我的父輩》主題曲
最新排行(簡譜)：最新單曲,孤城,洛先生,156,014,
最新排行(簡譜)：最新單曲,摯友,A-Lin,156,016,
最新排行(簡譜)：最新單曲,從前說,小阿七,156,018,
最新排行(簡譜)：最新單曲,雙雙對對,台視眾星,156,020,台視60週年台慶大戲《美麗人生》片頭曲
最新排行(簡譜)：最新單曲,一千個晚安,方泂鑌,156,022,華劇《一千個晚安》片頭曲
最新排行(簡譜)：最新單曲,上深的願望,游美齡,156,024,電視劇《美麗人生》片尾曲
最新排行(簡譜)：最新單曲,墓仔埔也敢去,伍佰,156,026,
最新排行(簡譜)：最新單曲,這世界那麼多人,莫文蔚,156,030,電影《我要我們在一起》主題曲
最新排行(簡譜)：最新單曲,想知道你在想什麼,周興哲,156,032,電影《我吃了那男孩一整年的早餐》主題曲
最新排行(簡譜)：最新單曲,Dear John,王雪娥,156,034,
最新排行(簡譜)：最新單曲,風,NUM,156,036,電視劇《千星傳說》插曲
最新排行(簡譜)：最新單曲,玻璃心,黃明志/陳芳語,156,038,
最新排行(簡譜)：最新單曲,一葷一素,毛不易,156,041,
最新排行(簡譜)：最新單曲,忘了沒有,王靖雯不胖,156,043,
最新排行(簡譜)：最新單曲,星河萬里,Rom邢銳,156,045,
最新排行(簡譜)：最新單曲,風中的水花蕊,李翊君,156,047,電視劇《美麗人生》主題曲
最新排行(簡譜)：最新單曲,愛上你算我賤,周湯豪,156,049,
最新排行(簡譜)：最新單曲,你笑起來真好看,李昕融/樊桐舟/李凱稠,156,051,
最新排行(簡譜)：最新單曲,披星戴月的想你,告五人,156,053,
最新排行(簡譜)：最新單曲,訣愛,Faye詹雯婷,156,057,電視劇《蒼蘭訣》主題曲
最新排行(簡譜)：最新單曲,漸漸,joysaaaa,156,059,
最新排行(簡譜)：最新單曲,續寫,單依純,156,061,電視劇《一生一世》片尾曲
最新排行(簡譜)：最新單曲,他不懂,張傑,156,063,
最新排行(簡譜)：最新單曲,黑桃A,DJ小魚兒,156,065,
最新排行(簡譜)：最新單曲,小城夏天,LBI利比,156,067,
最新排行(簡譜)：最新單曲,烏梅子醬,李榮浩,156,069,
最新排行(簡譜)：最新單曲,蚵仔麵線,琳誼,156,071,電視劇《俗女養成記2》插曲
最新排行(簡譜)：最新單曲,愛你如命,阿魯阿卓,156,073,電視劇《烽火佳人》片尾曲
最新排行(簡譜)：最新單曲,失戀陣線聯盟,草蜢,156,075,
最新排行(簡譜)：最新單曲,失控,井迪,156,077,
最新排行(簡譜)：最新單曲,念你,姚貝娜,156,079,
最新排行(簡譜)：最新單曲,秋戀,江東,156,081,
最新排行(簡譜)：最新單曲,兩個自己,G.E.M.鄧紫棋,156,083,電視劇《飛虎3壯誌英雄》主題曲
最新排行(簡譜)：最新單曲,愛不完的你,鳳飛飛,156,085,
最新排行(簡譜)：最新單曲,腦袋都是你,陳勢安,156,087,LINE TV《HIStory5-遇見未來的你》插曲
最新排行(簡譜)：最新單曲,夢裡的女孩,陳零九,156,089,電影《想見你》插曲
最新排行(簡譜)：最新單曲,萬水千山總是情,汪明荃,156,091,
最新排行(簡譜)：最新單曲,最壞時候遇上最好的你,阿魯阿卓/陳鍵鋒,156,093,電視劇《烽火佳人》片頭曲
最新排行(簡譜)：最新單曲,Letting Go,蔡健雅,156,095,
最新排行(簡譜)：最新單曲,如果有如果,鄧福如,118,088,
最新排行(簡譜)：最新單曲,我們都別哭,梁文音,118,090,
最新排行(簡譜)：最新單曲,金魚的眼淚,紀佳松,118,092,
最新排行(簡譜)：最新單曲,陪你到最後,羅志祥,118,094,
最新排行(簡譜)：最新單曲,一百萬種親吻,梁文音,118,096,電視劇《拜金女王》片尾曲
最新排行(簡譜)：最新單曲,左上角的心跳,范瑋琪,118,098,
最新排行(簡譜)：最新單曲,愛情掉在哪裡,井柏然,118,100,韓劇《雅典娜》片尾曲
最新排行(簡譜)：最新單曲,默背妳的心碎,余文樂,118,104,
最新排行(簡譜)：最新單曲,於是長大了以後,謝和弦(A.CHORD),118,106,
最新排行(簡譜)：最新單曲,又不是這樣就不孤獨,嚴爵,118,108,
最新排行(簡譜)：最新單曲,我哩勒,鄭進一,117,010,
最新排行(簡譜)：最新單曲,苦戀酒,洪榮宏,117,012,八大《第一劇場》片尾曲
最新排行(簡譜)：最新單曲,原諒我,洪榮宏,117,014,三立《戲說台灣》片尾曲/三立《天下父母心》片尾曲
最新排行(簡譜)：最新單曲,木頭情歌,黃文星,117,016,
最新排行(簡譜)：最新單曲,堅持到底,洪榮宏,117,018,
最新排行(簡譜)：最新單曲,糖甘蜜甜,洪榮宏,117,020,
最新排行(簡譜)：最新單曲,故鄉一朵花,洪榮宏,117,022,
最新排行(簡譜)：最新單曲,銷魂的吉他,荒山亮,117,024,
最新排行(簡譜)：最新單曲,Beautiful Woman,張懸,117,026,
最新排行(簡譜)：最新單曲,Take Me To The Star,信,117,028,
最新排行(簡譜)：最新單曲,To Hebe,田馥甄,117,030,
最新排行(簡譜)：最新單曲,追,孫燕姿,117,032,
最新排行(簡譜)：最新單曲,月光,王宏恩,117,034,
最新排行(簡譜)：最新單曲,月光,楊培安,117,036,
最新排行(簡譜)：最新單曲,水手,鄭智化,117,038,
最新排行(簡譜)：最新單曲,浮誇,林志炫,117,040,
最新排行(簡譜)：最新單曲,惡夢,倪安東,117,042,
最新排行(簡譜)：最新單曲,愛在,方大同,117,044,
最新排行(簡譜)：最新單曲,嘲笑,張心傑,117,046,
最新排行(簡譜)：最新單曲,錯愛,張棟樑,117,048,
最新排行(簡譜)：最新單曲,分岔路,陳國華,117,050,
最新排行(簡譜)：最新單曲,後男友,SIGMA,117,052,
最新排行(簡譜)：最新單曲,寂寞考,盧廣仲,117,054,華視偶像劇《愛無限》片尾曲
最新排行(簡譜)：最新單曲,彩虹雨,黃宇曛,117,056,
最新排行(簡譜)：最新單曲,畫中仙,金莎,117,058,
最新排行(簡譜)：最新單曲,發現愛,林俊傑/金莎,117,060,中國內地《可愛多》廣告曲
最新排行(簡譜)：最新單曲,複製人,黃鴻升,117,062,中視【流氓校長】片尾曲
最新排行(簡譜)：最新單曲,魯冰花,庾澄慶,117,064,
